chr1	1260000
chr1	1820000
chr1	2300000
chr1	3660000
chr1	6080000
chr1	6420000
chr1	7920000
chr1	8300000
chr1	8860000
chr1	9580000
chr1	10380000
chr1	10980000
chr1	12020000
chr1	12220000
chr1	12660000
chr1	15300000
chr1	15700000
chr1	16240000
chr1	16700000
chr1	17140000
chr1	17600000
chr1	19060000
chr1	19860000
chr1	20700000
chr1	21380000
chr1	21860000
chr1	22220000
chr1	22820000
chr1	23140000
chr1	23460000
chr1	23940000
chr1	24820000
chr1	25040000
chr1	25420000
chr1	26040000
chr1	26660000
chr1	27100000
chr1	27500000
chr1	27980000
chr1	28420000
chr1	28820000
chr1	29380000
chr1	30940000
chr1	32360000
chr1	32620000
chr1	33300000
chr1	33700000
chr1	35020000
chr1	36300000
chr1	36700000
chr1	38020000
chr1	39060000
chr1	39780000
chr1	39980000
chr1	40260000
chr1	40740000
chr1	41220000
chr1	42980000
chr1	43400000
chr1	44220000
chr1	44940000
chr1	45780000
chr1	46580000
chr1	48220000
chr1	50580000
chr1	51540000
chr1	52020000
chr1	52580000
chr1	52900000
chr1	53460000
chr1	54060000
chr1	55260000
chr1	57020000
chr1	58740000
chr1	60120000
chr1	62340000
chr1	62620000
chr1	63020000
chr1	63740000
chr1	64500000
chr1	65260000
chr1	65940000
chr1	66460000
chr1	66940000
chr1	67740000
chr1	68020000
chr1	68680000
chr1	71280000
chr1	74960000
chr1	77340000
chr1	78020000
chr1	78340000
chr1	78900000
chr1	80440000
chr1	84100000
chr1	85500000
chr1	86580000
chr1	87300000
chr1	88860000
chr1	89100000
chr1	90260000
chr1	91660000
chr1	92180000
chr1	92540000
chr1	92880000
chr1	94140000
chr1	94700000
chr1	95340000
chr1	97100000
chr1	98840000
chr1	99980000
chr1	101640000
chr1	103940000
chr1	108100000
chr1	108640000
chr1	109800000
chr1	110100000
chr1	110380000
chr1	110820000
chr1	112700000
chr1	113020000
chr1	113420000
chr1	114180000
chr1	115100000
chr1	116100000
chr1	116900000
chr1	117380000
chr1	117620000
chr1	118300000
chr1	120060000
chr1	148460000
chr1	149560000
chr1	150260000
chr1	151640000
chr1	152220000
chr1	152380000
chr1	153420000
chr1	155200000
chr1	156340000
chr1	157360000
chr1	158260000
chr1	159380000
chr1	159640000
chr1	159980000
chr1	160760000
chr1	161040000
chr1	161580000
chr1	163420000
chr1	164140000
chr1	165040000
chr1	165900000
chr1	166480000
chr1	167980000
chr1	169700000
chr1	170660000
chr1	172460000
chr1	173220000
chr1	175100000
chr1	176140000
chr1	177300000
chr1	178060000
chr1	178420000
chr1	178700000
chr1	179420000
chr1	181060000
chr1	182980000
chr1	183940000
chr1	184580000
chr1	185220000
chr1	188660000
chr1	190680000
chr1	191260000
chr1	194340000
chr1	196940000
chr1	197780000
chr1	198780000
chr1	199400000
chr1	199640000
chr1	200080000
chr1	200380000
chr1	201220000
chr1	201460000
chr1	201700000
chr1	202060000
chr1	202380000
chr1	202740000
chr1	203540000
chr1	204600000
chr1	205260000
chr1	205880000
chr1	207980000
chr1	209500000
chr1	209900000
chr1	210220000
chr1	210700000
chr1	211300000
chr1	212420000
chr1	212820000
chr1	213840000
chr1	216460000
chr1	218180000
chr1	218980000
chr1	219660000
chr1	220920000
chr1	221940000
chr1	222700000
chr1	223620000
chr1	224460000
chr1	225700000
chr1	226380000
chr1	226860000
chr1	227700000
chr1	228700000
chr1	229440000
chr1	229780000
chr1	231520000
chr1	232540000
chr1	233340000
chr1	233700000
chr1	234300000
chr1	234780000
chr1	238140000
chr1	238940000
chr1	239740000
chr1	240160000
chr1	241280000
chr1	242660000
chr1	245060000
chr1	245580000
chr2	1520000
chr2	1900000
chr2	3800000
chr2	7040000
chr2	8840000
chr2	9440000
chr2	10100000
chr2	10780000
chr2	11740000
chr2	13080000
chr2	15660000
chr2	17740000
chr2	20400000
chr2	20660000
chr2	23420000
chr2	23860000
chr2	25300000
chr2	25820000
chr2	27120000
chr2	27420000
chr2	27740000
chr2	28620000
chr2	28980000
chr2	30180000
chr2	30780000
chr2	31900000
chr2	32400000
chr2	33660000
chr2	36400000
chr2	37080000
chr2	37980000
chr2	38380000
chr2	39340000
chr2	39820000
chr2	41900000
chr2	42420000
chr2	42820000
chr2	43840000
chr2	45020000
chr2	45660000
chr2	46020000
chr2	46620000
chr2	46980000
chr2	47460000
chr2	47860000
chr2	48600000
chr2	50540000
chr2	53860000
chr2	55720000
chr2	56160000
chr2	57700000
chr2	60760000
chr2	61960000
chr2	62500000
chr2	63640000
chr2	64000000
chr2	65660000
chr2	68160000
chr2	68980000
chr2	69460000
chr2	69940000
chr2	70340000
chr2	73740000
chr2	74600000
chr2	74940000
chr2	75780000
chr2	79960000
chr2	84460000
chr2	85380000
chr2	85700000
chr2	85900000
chr2	86260000
chr2	89180000
chr2	95800000
