chr1	33513532
chr1	2063995
chr1	3179054
chr1	24116708
chr1	63977786
chr1	62950521
chr1	90163560
chr1	84954566
chr1	90154898
chr1	144748139
chr1	166768165
chr1	173011053
chr1	168796275
chr1	177157593
chr1	191851375
chr1	196124810
chr1	217077215
chr1	219154461
chr1	235964145
chr1	242218925
chr1	934673
chr1	1737421
chr1	3429075
chr1	7078787
chr1	9990652
chr1	10625239
chr1	19494911
chr1	19378801
chr1	19237176
chr1	20805290
chr1	24792812
chr1	26873678
chr1	30127467
chr1	30895468
chr1	31301334
chr1	30800242
chr1	34457086
chr1	37136763
chr1	41133044
chr1	42113319
chr1	44796493
chr1	45309953
chr1	46932953
chr1	47999376
chr1	48790406
chr1	52062818
chr1	55400222
chr1	56328201
chr1	56998471
chr1	56776109
chr1	58200155
chr1	61756995
chr1	62681887
chr1	63789895
chr1	64732892
chr1	69964275
chr1	77753427
chr1	78294474
chr1	82058281
chr1	83643376
chr1	84016667
chr1	87771063
chr1	89731472
chr1	89489500
chr1	89862209
chr1	89898528
chr1	92689840
chr1	93794779
chr1	98443377
chr1	98174974
chr1	101229341
chr1	104938162
chr1	109137356
chr1	110925002
chr1	110877990
chr1	111268343
chr1	111774689
chr1	114720081
chr1	115692888
chr1	116746347
chr1	117520295
chr1	119808686
chr1	144310854
chr1	150598854
chr1	153173489
chr1	153476158
chr1	154684064
chr1	158204817
chr1	158164238
chr1	157785878
chr1	157460282
chr1	160833593
chr1	164879974
chr1	168055175
chr1	170415278
chr1	172349733
chr1	173762602
chr1	173908766
chr1	175025041
chr1	174843693
chr1	176845966
chr1	179723473
chr1	180562911
chr1	181520327
chr1	190547987
chr1	197045437
chr1	196740756
chr1	196736659
chr1	198016771
chr1	203972619
chr1	205433183
chr1	206285175
chr1	208502345
chr1	211692915
chr1	212361026
chr1	212982358
chr1	215193890
chr1	218794816
chr1	219510551
chr1	219915708
chr1	220864194
chr1	224121298
chr1	224669758
chr1	227058651
chr1	227137106
chr1	230314022
chr1	230912333
chr1	231828093
chr1	234087249
chr1	234197949
chr1	235138898
chr1	236007864
chr1	237364410
chr1	239244399
chr1	244563976
chr1	1502658
chr1	6485256
chr1	9507897
chr1	12382873
chr1	23906794
chr1	25618443
chr1	37407000
chr1	42644095
chr1	47376111
chr1	47914389
chr1	51695935
chr1	52880749
chr1	57587287
chr1	66135533
chr1	66526313
chr1	71761541
chr1	84600386
chr1	88531435
chr1	89590883
chr1	100601732
chr1	102946581
chr1	111484030
chr1	116060353
chr1	146469654
chr1	151325032
chr1	159174414
chr1	162472763
chr1	165481078
chr1	169932791
chr1	176080726
chr1	176890125
chr1	178585303
chr1	181976563
chr1	189984965
chr1	191308152
chr1	195764546
chr1	202688832
chr1	206359950
chr1	209641283
chr1	211993836
chr1	212911305
chr1	218563144
chr1	227597660
chr1	227997517
chr1	231136001
chr1	237050678
chr1	239002022
chr10	125808631
chr10	1004217
chr10	45112402
chr10	42974642
chr10	90155651
chr10	96448875
chr10	102781731
chr10	110050136
chr10	126859583
chr10	3055224
chr10	6594390
chr10	7222742
chr10	7107888
chr10	7210909
chr10	7510113
chr10	9187739
chr10	9339525
chr10	12333828
chr10	18568965
chr10	22899803
chr10	22792883
chr10	27526974
chr10	27392728
chr10	30691980
chr10	33264623
chr10	34338670
chr10	34888124
chr10	42771571
chr10	48092486
chr10	49906116
chr10	49706953
chr10	52588190
chr10	60013659
chr10	62359166
chr10	63162612
chr10	63603108
chr10	71077135
chr10	73924795
chr10	74345243
chr10	74573501
chr10	74837309
chr10	75736478
chr10	77950551
chr10	84420447
chr10	89403377
chr10	89338049
chr10	91133574
chr10	94741588
chr10	96027580
chr10	95896576
chr10	97760519
chr10	98277286
chr10	98730522
chr10	101153049
chr10	103236894
chr10	105793047
chr10	105258896
chr10	105656563
chr10	107091561
chr10	107738174
chr10	107515969
chr10	112078723
chr10	111519606
chr10	112728118
chr10	115256083
chr10	115083349
chr10	115762989
chr10	126642680
chr10	126498275
chr10	127386389
chr10	129244739
chr10	129083874
chr10	133059970
chr10	133995702
chr10	6342965
chr10	9359419
chr10	25085050
chr10	30857313
chr10	42782212
chr10	44639707
chr10	46077165
chr10	46070981
chr10	54600820
chr10	61016340
chr10	82380682
chr10	88783910
chr10	90382956
chr10	96806975
chr10	97055401
chr10	101914670
chr10	114998040
chr10	127581536
chr10	130462183
chr10	130621139
chr10	133759304
chr10	134531989
chr11	58764813
chr11	8339824
chr11	6291865
chr11	6257153
chr11	7350775
chr11	27215538
chr11	35603903
chr11	49318034
chr11	85971265
chr11	116358781
chr11	123750760
chr11	120587500
chr11	936396
chr11	1421153
chr11	4036029
chr11	5067532
chr11	4573098
chr11	7494874
chr11	8152653
chr11	8867791
chr11	11349431
chr11	11139827
chr11	12944385
chr11	16288483
chr11	16611190
chr11	20342009
chr11	22297359
chr11	25946676
chr11	28042050
chr11	27926395
chr11	28670901
chr11	31752653
chr11	32094346
chr11	33409716
chr11	33005801
chr11	32902311
chr11	34043751
chr11	34249670
chr11	36826725
chr11	37044575
chr11	38298092
chr11	40612156
chr11	43918684
chr11	44149255
chr11	47846906
chr11	49138639
chr11	54865954
chr11	57802031
chr11	60307326
chr11	62688502
chr11	62293312
chr11	67740642
chr11	68248704
chr11	69718585
chr11	71708422
chr11	71579474
chr11	77169801
chr11	77151320
chr11	77749604
chr11	79439971
chr11	81405962
chr11	82423066
chr11	82343420
chr11	83342844
chr11	85876175
chr11	95304913
chr11	95685115
chr11	98829163
chr11	103565701
chr11	105383323
chr11	106432074
chr11	112053759
chr11	111313368
chr11	114195044
chr11	114399989
chr11	117561562
chr11	120295685
chr11	119764899
chr11	121723250
chr11	121764456
chr11	125702468
chr11	127087252
chr11	128100879
chr11	129756432
chr11	129599999
chr11	130827842
chr11	1225975
chr11	14464962
chr11	15920288
chr11	18534745
chr11	20109831
chr11	28099964
chr11	29801609
chr11	31394306
chr11	68860503
chr11	71483956
chr11	77646315
chr11	83932148
chr11	100199046
chr11	104405339
chr11	109639743
chr11	111862412
chr11	116187396
chr11	116727896
chr11	124972164
chr11	131016906
chr12	25163675
chr12	100697830
chr12	14668936
chr12	15754062
chr12	19887644
chr12	44024437
chr12	46104024
chr12	68144081
chr12	95372281
chr12	105867778
chr12	101744312
chr12	350895
chr12	1793692
chr12	2235584
chr12	10764067
chr12	15938933
chr12	20489360
chr12	22403432
chr12	24733039
chr12	25434432
chr12	28219882
chr12	29249768
chr12	29637886
chr12	39325789
chr12	40609253
chr12	40215901
chr12	40646043
chr12	40798501
chr12	41107892
chr12	42081296
