chr10	1120000
chr10	3080000
chr10	3200000
chr10	4840000
chr10	5440000
chr10	5760000
chr10	6000000
chr10	6520000
chr10	11880000
chr10	12280000
chr10	13240000
chr10	13440000
chr10	13680000
chr10	14960000
chr10	15200000
chr10	15480000
chr10	16200000
chr10	16680000
chr10	16880000
chr10	17360000
chr10	18040000
chr10	18560000
chr10	20300000
chr10	22080000
chr10	22240000
chr10	23440000
chr10	23580000
chr10	24160000
chr10	24880000
chr10	26240000
chr10	27240000
chr10	27320000
chr10	27400000
chr10	27660000
chr10	28760000
chr10	28840000
chr10	28920000
chr10	29800000
chr10	30320000
chr10	30680000
chr10	30960000
chr10	32360000
chr10	32720000
chr10	33200000
chr10	33360000
chr10	33480000
chr10	35000000
chr10	35400000
chr10	35920000
chr10	37620000
chr10	38320000
chr10	40440000
chr10	42420000
chr10	43400000
chr10	44940000
chr10	45200000
chr10	45940000
chr10	46820000
chr10	47560000
chr10	48040000
chr10	48740000
chr10	49520000
chr10	50440000
chr10	51180000
chr10	52240000
chr10	53720000
chr10	56820000
chr10	59760000
chr10	60460000
chr10	60940000
chr10	61220000
chr10	61440000
chr10	62040000
chr10	63680000
chr10	64560000
chr10	67240000
chr10	69800000
chr10	70400000
chr10	70560000
chr10	70840000
chr10	71560000
chr10	71880000
chr10	72320000
chr10	73260000
chr10	73800000
chr10	74480000
chr10	74600000
chr10	75240000
chr10	75560000
chr10	76680000
chr10	78560000
chr10	79240000
chr10	79440000
chr10	80720000
chr10	81300000
chr10	81760000
chr10	82040000
chr10	82160000
chr10	84140000
chr10	87080000
chr10	88020000
chr10	88400000
chr10	88880000
chr10	89040000
chr10	89240000
chr10	89520000
chr10	90320000
chr10	90400000
chr10	90560000
chr10	90760000
chr10	91000000
chr10	92060000
chr10	93040000
chr10	93680000
chr10	94240000
chr10	94640000
chr10	95080000
chr10	95280000
chr10	95480000
chr10	95560000
chr10	96200000
chr10	96280000
chr10	96360000
chr10	96660000
chr10	97160000
chr10	97360000
chr10	97440000
chr10	97700000
chr10	97880000
chr10	98080000
chr10	99120000
chr10	99480000
chr10	99880000
chr10	100200000
chr10	101020000
chr10	101120000
chr10	101360000
chr10	101480000
chr10	102000000
chr10	102280000
chr10	102640000
chr10	102760000
chr10	102840000
chr10	103560000
chr10	103880000
chr10	104400000
chr10	105120000
chr10	105360000
chr10	105440000
chr10	106000000
chr10	108480000
chr10	110920000
chr10	111340000
chr10	112040000
chr10	112360000
chr10	113280000
chr10	114200000
chr10	115320000
chr10	115400000
chr10	115920000
chr10	116000000
chr10	116640000
chr10	117140000
chr10	118220000
chr10	118960000
chr10	119180000
chr10	119500000
chr10	119940000
chr10	120280000
chr10	120800000
chr10	121360000
chr10	121640000
chr10	122320000
chr10	123260000
chr10	123600000
chr10	123680000
chr10	124040000
chr10	124320000
chr10	126160000
chr10	126480000
chr10	126720000
chr10	126840000
chr10	127400000
chr10	127480000
chr10	128280000
chr10	128520000
chr10	128800000
chr10	128880000
chr10	129080000
chr10	129160000
chr10	129400000
chr10	129720000
chr10	129840000
chr10	133560000
chr10	133680000
chr10	133760000
chr10	133840000
chr10	134120000
chr10	134320000
chr10	134880000
chr10	134960000
chr10	135080000
chr11	520000
chr11	860000
